"study","station.x","operatn","year","X_WGS84","Y_WGS84","Tax_Div","Tax_Even","Tax_Rich","Abundance","i_ab","prop_i","logab","logabI","Strahler","Catchment6_size","Ships","Locks","Ports","local","Channelization","Agriculture_new","Urban_new","fric_new","feve_new","fdiv_new","Rip_Deg","ports_5k","locks_5k"
"Dutch","Dutch_beme","Dutch_7001778_1992",1992,4.68183,51.82067,2.578947368,0.859649123,3,7,7,1,1.945910149,1.945910149,"canal",0.654091397,3.665649392,-0.502062933,2.909269894,-1.063769373,1.533787789,-2.141556342,1.280675859,NA,NA,NA,1.063769373,5.387587753,-0.494037768
"Dutch","Dutch_beme","Dutch_7001779_1992",1992,4.6915,51.82233,2,1,2,2,1,0.5,0.693147181,0,"canal",0.654091397,3.665649392,-0.502062933,2.909269894,-1.063769373,1.533787789,-2.141556342,1.280675859,NA,NA,NA,1.063769373,3.404549781,-0.494037768
"Dutch","Dutch_beme","Dutch_7001780_1992",1992,4.70483,51.81967,1.119170984,0.373056995,3,36,36,1,3.583518938,3.583518938,"canal",0.654091397,3.665649392,-0.502062933,2.909269894,-1.063769373,1.533787789,-2.141556342,1.280675859,NA,NA,NA,1.063769373,1.421511809,-0.494037768
"Dutch","Dutch_beme","Dutch_7001781_1992",1992,4.72017,51.81917,1.385159011,0.230859835,6,84,77,0.916666667,4.430816799,4.343805422,"canal",0.654091397,3.665649392,-0.502062933,2.909269894,-1.063769373,1.533787789,-2.141556342,1.280675859,NA,NA,NA,1.063769373,-0.561526163,-0.494037768
"Dutch","Dutch_beme","Dutch_7001782_1992",1992,4.73217,51.82233,2.994330262,0.427761466,7,65,61,0.938461538,4.17438727,4.110873864,"canal",0.654091397,3.665649392,-0.502062933,2.909269894,-1.063769373,1.533787789,-2.141556342,1.280675859,0.095491611,0.595231,0.884620884,1.063769373,-0.561526163,-0.494037768
"Dutch","Dutch_beme","Dutch_7001783_1992",1992,4.75617,51.82117,2,1,2,2,2,1,0.693147181,0.693147181,"canal",0.654091397,3.665649392,-0.502062933,2.909269894,-1.063769373,1.533787789,-2.141556342,1.280675859,NA,NA,NA,1.063769373,-0.561526163,-0.494037768
"Dutch","Dutch_beme","Dutch_7001784_1992",1992,4.75833,51.81783,2.459016393,0.307377049,8,60,56,0.933333333,4.094344562,4.025351691,"canal",0.654091397,3.665649392,-0.502062933,2.909269894,-1.063769373,1.533787789,-2.141556342,1.280675859,0.082760926,0.280012,0.60042082,1.063769373,-0.561526163,-0.494037768
"Dutch","Dutch_beme","Dutch_7001786_1992",1992,4.78317,51.81617,1.774696707,0.354939341,5,64,64,1,4.158883083,4.158883083,"canal",0.654091397,3.665649392,-0.502062933,2.909269894,-1.063769373,1.533787789,-2.141556342,1.280675859,0.095491611,0.582099,0.949246186,1.063769373,-0.561526163,-0.494037768
"Dutch","Dutch_beme","Dutch_7001787_1992",1992,4.81183,51.81867,1.967479675,0.655826558,3,22,22,1,3.091042453,3.091042453,"canal",0.654091397,3.665649392,-0.502062933,2.909269894,-1.063769373,1.533787789,-2.141556342,1.280675859,NA,NA,NA,1.063769373,-0.561526163,-0.494037768
"Dutch","Dutch_beme","Dutch_7001785_1992",1992,4.77183,51.81617,1,1,1,21,21,1,3.044522438,3.044522438,"canal",0.654091397,3.665649392,-0.502062933,2.909269894,-1.063769373,1.533787789,-2.141556342,1.280675859,NA,NA,NA,1.063769373,-0.561526163,-0.494037768
"Dutch","Dutch_grma","Dutch_7000424_1992",1992,5.69567,50.87167,6.040162684,0.549105699,11,109,89,0.816513761,4.691347882,4.48863637,"6",1.424686358,-0.332077386,-0.093506809,1.655752364,-0.697068068,1.100281607,-1.23061298,1.428548338,0.401025616,0.471285,0.90801238,0.697068068,1.421511809,1.186358518
"Dutch","Dutch_grma","Dutch_7000421_1992",1992,5.8255,51.109,2.103517994,0.701172665,3,102,64,0.62745098,4.624972813,4.158883083,"6",1.424686358,-0.332077386,-0.093506809,1.655752364,-0.697068068,1.100281607,-1.23061298,1.428548338,NA,NA,NA,0.697068068,-0.561526163,-0.494037768
"Dutch","Dutch_grma","Dutch_7000422_1992",1992,5.69767,50.77433,4.703225806,0.522580645,9,27,17,0.62962963,3.295836866,2.833213344,"6",1.424686358,-0.332077386,-0.093506809,1.655752364,-0.697068068,1.100281607,-1.23061298,1.428548338,0.326034657,0.513228,0.917919793,0.697068068,-0.561526163,1.186358518
"Dutch","Dutch_grma","Dutch_7000425_1992",1992,5.69567,50.87167,3.491620112,0.581936685,6,25,23,0.92,3.218875825,3.135494216,"6",1.424686358,-0.332077386,-0.093506809,1.655752364,-0.697068068,1.100281607,-1.23061298,1.428548338,0.282670603,0.684399,0.841127041,0.697068068,1.421511809,1.186358518
"Dutch","Dutch_grma","Dutch_7000426_1992",1992,5.767,51.00717,3.385398715,0.483628388,7,147,69,0.469387755,4.990432587,4.234106505,"6",1.424686358,-0.332077386,-0.093506809,1.655752364,-0.697068068,1.100281607,-1.23061298,1.428548338,0.374973384,0.483319,0.967308166,0.697068068,1.421511809,0.346160375
"Dutch","Dutch_grma","Dutch_7000420_1992",1992,5.8255,51.109,1.186552406,0.296638102,4,60,58,0.966666667,4.094344562,4.060443011,"6",1.424686358,-0.332077386,-0.093506809,1.655752364,-0.697068068,1.100281607,-1.23061298,1.428548338,0.250194172,0.506497,0.808100601,0.697068068,-0.561526163,-0.494037768
"Dutch","Dutch_grma","Dutch_7000423_1992",1992,5.69767,50.77433,5.861244019,0.651249335,9,70,59,0.842857143,4.248495242,4.077537444,"6",1.424686358,-0.332077386,-0.093506809,1.655752364,-0.697068068,1.100281607,-1.23061298,1.428548338,0.439635079,0.601607,0.850013858,0.697068068,-0.561526163,1.186358518
"Dutch","Dutch_grma","Dutch_7000427_1992",1992,5.767,51.00717,3.649271986,0.608211998,6,177,142,0.802259887,5.176149733,4.955827058,"6",1.424686358,-0.332077386,-0.093506809,1.655752364,-0.697068068,1.100281607,-1.23061298,1.428548338,0.341865622,0.709894,0.862484305,0.697068068,1.421511809,0.346160375
"Dutch","Dutch_rrij","Dutch_7000553_1992",1992,6.18767,51.69983,2.152087114,0.430417423,5,154,150,0.974025974,5.036952602,5.010635294,"7",1.424686358,0.602787594,-0.502062933,0.402234834,NA,-1.118739487,-0.924148109,-1.204154005,0.050687379,0.677417,0.917533793,NA,-0.561526163,-0.494037768
"Dutch","Dutch_rrij","Dutch_7000554_1992",1992,6.39667,51.7555,3.571428571,0.892857143,4,5,4,0.8,1.609437912,1.386294361,"7",1.424686358,0.602787594,-0.502062933,0.402234834,NA,-1.118739487,-0.924148109,-1.204154005,0.091243195,0.571222,0.773091452,NA,-0.561526163,-0.494037768
"Dutch","Dutch_rrij","Dutch_7000558_1992",1992,6.51483,51.66667,2.791556728,0.465259455,6,46,45,0.97826087,3.828641396,3.80666249,"7",1.424686358,0.602787594,-0.502062933,0.402234834,NA,-1.118739487,-0.924148109,-1.204154005,0.080666736,0.255075,0.847860677,NA,-0.561526163,-0.494037768
"Dutch","Dutch_rrij","Dutch_7000560_1992",1992,6.53917,51.66817,2,1,2,4,4,1,1.386294361,1.386294361,"7",1.424686358,0.602787594,-0.502062933,0.402234834,NA,-1.118739487,-0.924148109,-1.204154005,NA,NA,NA,NA,1.421511809,-0.494037768
"Dutch","Dutch_rrij","Dutch_7000561_1992",1992,6.5745,51.66433,4.128972689,0.589853241,7,357,286,0.801120448,5.877735782,5.655991811,"7",1.424686358,0.602787594,-0.502062933,0.402234834,NA,-1.118739487,-0.924148109,-1.204154005,0.2492592,0.128657,0.767103409,NA,3.404549781,0.346160375
"Dutch","Dutch_rrij","Dutch_7000562_1992",1992,6.58083,51.66317,3.345071512,0.477867359,7,389,359,0.922879177,5.963579344,5.883322388,"7",1.424686358,0.602787594,-0.502062933,0.402234834,NA,-1.118739487,-0.924148109,-1.204154005,0.087351332,0.418434,0.794801007,NA,3.404549781,0.346160375
"Dutch","Dutch_rrij","Dutch_7000563_1992",1992,6.70183,51.532,1.8,0.9,2,3,2,0.666666667,1.098612289,0.693147181,"7",1.424686358,0.602787594,-0.502062933,0.402234834,NA,-1.118739487,-0.924148109,-1.204154005,NA,NA,NA,NA,7.370625725,-0.494037768
"Dutch","Dutch_rrij","Dutch_7000564_1992",1992,6.70183,51.532,2.111111111,0.703703704,3,38,16,0.421052632,3.63758616,2.772588722,"7",1.424686358,0.602787594,-0.502062933,0.402234834,NA,-1.118739487,-0.924148109,-1.204154005,NA,NA,NA,NA,7.370625725,-0.494037768
"Dutch","Dutch_rrij","Dutch_7000567_1992",1992,6.709,51.45267,1.945945946,0.972972973,2,24,10,0.416666667,3.17805383,2.302585093,"7",1.424686358,0.602787594,-0.502062933,0.402234834,NA,-1.118739487,-0.924148109,-1.204154005,NA,NA,NA,NA,3.404549781,1.186358518
"Dutch","Dutch_rrij","Dutch_7000568_1992",1992,6.73633,51.44917,1.219600131,0.406533377,3,61,6,0.098360656,4.110873864,1.791759469,"7",1.424686358,0.602787594,-0.502062933,0.402234834,NA,-1.118739487,-0.924148109,-1.204154005,NA,NA,NA,NA,3.404549781,1.186358518
"Dutch","Dutch_rrij","Dutch_7000569_1992",1992,6.728,51.40083,1.745874587,0.436468647,4,23,3,0.130434783,3.135494216,1.098612289,"7",1.424686358,0.602787594,-0.502062933,0.402234834,NA,-1.118739487,-0.924148109,-1.204154005,NA,NA,NA,NA,1.421511809,-0.494037768
"Dutch","Dutch_rrij","Dutch_7000571_1992",1992,6.67917,51.34167,2.240070436,0.320010062,7,214,201,0.939252336,5.365976015,5.303304908,"7",1.424686358,0.602787594,-0.502062933,0.402234834,NA,-1.118739487,-0.924148109,-1.204154005,0.104005862,0.191725,0.705216044,NA,1.421511809,-0.494037768
"Dutch","Dutch_rrij","Dutch_7000575_1992",1992,6.74483,51.21833,2.410565338,0.40176089,6,102,61,0.598039216,4.624972813,4.110873864,"7",1.424686358,0.602787594,-0.502062933,0.402234834,NA,-1.118739487,-0.924148109,-1.204154005,0.086799369,0.37761,0.7976973,NA,3.404549781,-0.494037768
"Dutch","Dutch_rrij","Dutch_7000576_1992",1992,6.73083,51.225,2.115453639,0.52886341,4,103,64,0.621359223,4.634728988,4.158883083,"7",1.424686358,0.602787594,-0.502062933,0.402234834,NA,-1.118739487,-0.924148109,-1.204154005,0.046648937,0.667296,0.86949726,NA,3.404549781,-0.494037768
"Dutch","Dutch_rrij","Dutch_7000570_1992",1992,6.643,51.36417,1.110769231,0.555384615,2,76,4,0.052631579,4.33073334,1.386294361,"7",1.424686358,0.602787594,-0.502062933,0.402234834,NA,-1.118739487,-0.924148109,-1.204154005,NA,NA,NA,NA,1.421511809,-0.494037768
"Dutch","Dutch_rrij","Dutch_7000572_1992",1992,6.71933,51.323,1.449101796,0.483033932,3,22,3,0.136363636,3.091042453,1.098612289,"7",1.424686358,0.602787594,-0.502062933,0.402234834,NA,-1.118739487,-0.924148109,-1.204154005,NA,NA,NA,NA,1.421511809,-0.494037768
"Dutch","Dutch_rrij","Dutch_7000555_1992",1992,6.413,51.7545,1.470588235,0.735294118,2,5,1,0.2,1.609437912,0,"7",1.424686358,0.602787594,-0.502062933,0.402234834,NA,-1.118739487,-0.924148109,-1.204154005,NA,NA,NA,NA,-0.561526163,-0.494037768
"Dutch","Dutch_rrij","Dutch_7000557_1992",1992,6.46817,51.67667,1.814814815,0.604938272,3,7,1,0.142857143,1.945910149,0,"7",1.424686358,0.602787594,-0.502062933,0.402234834,NA,-1.118739487,-0.924148109,-1.204154005,NA,NA,NA,NA,-0.561526163,-0.494037768
"Dutch","Dutch_rrij","Dutch_7000565_1992",1992,6.72433,51.51333,2.333333333,0.777777778,3,7,1,0.142857143,1.945910149,0,"7",1.424686358,0.602787594,-0.502062933,0.402234834,NA,-1.118739487,-0.924148109,-1.204154005,NA,NA,NA,NA,7.370625725,-0.494037768
"Dutch","Dutch_rrij","Dutch_7000573_1992",1992,6.6995,51.29233,1,1,1,2,0,0,0.693147181,0,"7",1.424686358,0.602787594,-0.502062933,0.402234834,NA,-1.118739487,-0.924148109,-1.204154005,NA,NA,NA,NA,-0.561526163,-0.494037768
"Dutch","Dutch_rrij","Dutch_7000574_1992",1992,6.727,51.25683,1,1,1,2,0,0,0.693147181,0,"7",1.424686358,0.602787594,-0.502062933,0.402234834,NA,-1.118739487,-0.924148109,-1.204154005,NA,NA,NA,NA,1.421511809,-0.494037768
"Dutch","Dutch_rrij","Dutch_7000559_1992",1992,6.5345,51.6675,1.507692308,0.753846154,2,14,14,1,2.63905733,2.63905733,"7",1.424686358,0.602787594,-0.502062933,0.402234834,NA,-1.118739487,-0.924148109,-1.204154005,NA,NA,NA,NA,-0.561526163,-0.494037768
"Dutch","Dutch_beme","Dutch_7000301_1993",1993,4.93,51.83333,2.428571429,0.485714286,5,17,6,0.352941176,2.833213344,1.791759469,"canal",0.654091397,3.665649392,-0.502062933,2.909269894,-1.063769373,1.533787789,-2.141556342,1.280675859,NA,NA,NA,1.063769373,1.421511809,-0.494037768
"Dutch","Dutch_beme","Dutch_7000302_1993",1993,4.92583,51.82733,1.709964413,0.341992883,5,62,51,0.822580645,4.127134385,3.931825633,"canal",0.654091397,3.665649392,-0.502062933,2.909269894,-1.063769373,1.533787789,-2.141556342,1.280675859,0.050687379,0.30901,0.975601676,1.063769373,1.421511809,-0.494037768
"Dutch","Dutch_beme","Dutch_7000303_1993",1993,4.93233,51.8285,1.8,0.9,2,3,3,1,1.098612289,1.098612289,"canal",0.654091397,3.665649392,-0.502062933,2.909269894,-1.063769373,1.533787789,-2.141556342,1.280675859,NA,NA,NA,1.063769373,1.421511809,-0.494037768
"Dutch","Dutch_beme","Dutch_7000304_1993",1993,4.96017,51.82517,1,1,1,4,4,1,1.386294361,1.386294361,"canal",0.654091397,3.665649392,-0.502062933,2.909269894,-1.063769373,1.533787789,-2.141556342,1.280675859,NA,NA,NA,1.063769373,1.421511809,-0.494037768
"Dutch","Dutch_beme","Dutch_7000305_1993",1993,4.977,51.82433,2.124481328,0.531120332,4,32,28,0.875,3.465735903,3.33220451,"canal",0.654091397,3.665649392,-0.502062933,2.909269894,-1.063769373,1.533787789,-2.141556342,1.280675859,0.046648937,0.473935,0.801903424,1.063769373,1.421511809,-0.494037768
"Dutch","Dutch_beme","Dutch_7000307_1993",1993,5.06233,51.822,1,1,1,3,3,1,1.098612289,1.098612289,"canal",0.654091397,3.665649392,-0.502062933,2.909269894,-1.063769373,1.533787789,-2.141556342,1.280675859,NA,NA,NA,1.063769373,-0.561526163,-0.494037768
"Dutch","Dutch_beme","Dutch_7000306_1993",1993,5.05483,51.82117,3,1,3,3,2,0.666666667,1.098612289,0.693147181,"canal",0.654091397,3.665649392,-0.502062933,2.909269894,-1.063769373,1.533787789,-2.141556342,1.280675859,NA,NA,NA,1.063769373,-0.561526163,-0.494037768
"Dutch","Dutch_lekn","Dutch_7000358_1993",1993,4.647,51.89117,3.755555556,0.469444444,8,26,22,0.846153846,3.258096538,3.091042453,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,0.103453899,0.544016,0.661812701,-0.537911262,1.421511809,-0.494037768
"Dutch","Dutch_lekn","Dutch_7000359_1993",1993,4.6515,51.89017,2.283018868,0.456603774,5,11,10,0.909090909,2.397895273,2.302585093,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,0.050687379,0.652267,0.904558841,-0.537911262,1.421511809,-0.494037768
"Dutch","Dutch_lekn","Dutch_7000360_1993",1993,4.72267,51.89717,1,1,1,3,3,1,1.098612289,1.098612289,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,NA,NA,NA,-0.537911262,-0.561526163,-0.494037768
"Dutch","Dutch_lekn","Dutch_7000361_1993",1993,4.728,51.89917,2.578947368,0.644736842,4,7,6,0.857142857,1.945910149,1.791759469,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,0.044138558,0.647836,0.80509163,-0.537911262,-0.561526163,-0.494037768
"Dutch","Dutch_lekn","Dutch_7000362_1993",1993,4.77217,51.918,3.031545741,0.606309148,5,31,30,0.967741935,3.433987204,3.401197382,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,0.085905479,0.878163,0.85850832,-0.537911262,-0.561526163,-0.494037768
"Dutch","Dutch_lekn","Dutch_7000363_1993",1993,4.77683,51.91867,2.941176471,0.735294118,4,10,10,1,2.302585093,2.302585093,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,0.070809163,0.659708,0.691189154,-0.537911262,-0.561526163,-0.494037768
"Dutch","Dutch_lekn","Dutch_7000364_1993",1993,4.82567,51.93267,2.763826607,0.460637768,6,43,43,1,3.761200116,3.761200116,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,0.276058549,0.311099,0.948846055,-0.537911262,-0.561526163,-0.494037768
"Dutch","Dutch_lekn","Dutch_7000365_1993",1993,4.8215,51.93033,4.263157895,0.852631579,5,9,9,1,2.197224577,2.197224577,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,0.190280243,0.620383,0.702690979,-0.537911262,-0.561526163,-0.494037768
"Dutch","Dutch_lekn","Dutch_7000366_1993",1993,4.874,51.9395,3.022857143,0.755714286,4,23,23,1,3.135494216,3.135494216,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,0.029317581,0.634078,0.83561433,-0.537911262,-0.561526163,-0.494037768
"Dutch","Dutch_lekn","Dutch_7000367_1993",1993,4.87983,51.9385,2.666666667,0.888888889,3,4,4,1,1.386294361,1.386294361,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,NA,NA,NA,-0.537911262,-0.561526163,-0.494037768
"Dutch","Dutch_lekn","Dutch_7000368_1993",1993,4.9295,51.95017,2.781609195,0.347701149,8,44,41,0.931818182,3.784189634,3.713572067,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,0.264416561,0.713808,0.867426478,-0.537911262,-0.561526163,-0.494037768
"Dutch","Dutch_lekn","Dutch_7000369_1993",1993,4.92667,51.95,6.25,0.892857143,7,10,10,1,2.302585093,2.302585093,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,0.256454273,0.770167,0.779471533,-0.537911262,-0.561526163,-0.494037768
"Dutch","Dutch_lekn","Dutch_7000370_1993",1993,4.97117,51.96167,3.57195572,0.714391144,5,44,44,1,3.784189634,3.784189634,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,0.190280243,0.726904,0.837033411,-0.537911262,-0.561526163,-0.494037768
"Dutch","Dutch_lekn","Dutch_7000372_1993",1993,5.016,51.9735,1.193759654,0.198959942,6,139,136,0.978417266,4.934473933,4.912654886,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,0.081218699,0.162095,0.924884658,-0.537911262,-0.561526163,-0.494037768
"Dutch","Dutch_lekn","Dutch_7000373_1993",1993,5.0195,51.97117,2.578947368,0.644736842,4,7,6,0.857142857,1.945910149,1.791759469,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,NA,NA,NA,-0.537911262,-0.561526163,-0.494037768
"Dutch","Dutch_lekn","Dutch_7000374_1993",1993,5.055,51.98717,2.137829912,0.305404273,7,27,24,0.888888889,3.295836866,3.17805383,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,0.099415456,0.57782,0.806140151,-0.537911262,-0.561526163,0.346160375
"Dutch","Dutch_lekn","Dutch_7000376_1993",1993,5.09867,51.99717,2.858823529,0.408403361,7,27,25,0.925925926,3.295836866,3.218875825,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,0.100027135,0.499194,0.86988099,-0.537911262,-0.561526163,1.186358518
"Dutch","Dutch_lekn","Dutch_7000391_1993",1993,5.336,51.96333,1.6,0.8,2,4,4,1,1.386294361,1.386294361,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,NA,NA,NA,-0.537911262,-0.561526163,1.186358518
"Dutch","Dutch_lekn","Dutch_7000393_1993",1993,5.40167,51.96517,1.8,0.9,2,3,2,0.666666667,1.098612289,0.693147181,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,NA,NA,NA,-0.537911262,-0.561526163,1.186358518
"Dutch","Dutch_lekn","Dutch_7000395_1993",1993,5.39433,51.9715,4.591836735,0.655976676,7,15,10,0.666666667,2.708050201,2.302585093,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,0.109159956,0.679475,0.689383916,-0.537911262,-0.561526163,1.186358518
"Dutch","Dutch_lekn","Dutch_7000396_1993",1993,5.41783,51.97767,1,1,1,4,4,1,1.386294361,1.386294361,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,NA,NA,NA,-0.537911262,-0.561526163,1.186358518
"Dutch","Dutch_lekn","Dutch_7000397_1993",1993,5.4285,51.98233,1,1,1,16,16,1,2.772588722,2.772588722,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,NA,NA,NA,-0.537911262,-0.561526163,0.346160375
"Dutch","Dutch_lekn","Dutch_7000400_1993",1993,5.51633,51.97217,1,1,1,5,5,1,1.609437912,1.609437912,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,NA,NA,NA,-0.537911262,-0.561526163,-0.494037768
"Dutch","Dutch_lekn","Dutch_7000402_1993",1993,5.563,51.95433,4.764705882,0.794117647,6,9,4,0.444444444,2.197224577,1.386294361,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,0.078607754,0.6055,0.824312289,-0.537911262,-0.561526163,-0.494037768
"Dutch","Dutch_lekn","Dutch_7000403_1993",1993,5.56483,51.95383,2.102803738,0.700934579,3,15,15,1,2.708050201,2.708050201,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,NA,NA,NA,-0.537911262,-0.561526163,-0.494037768
"Dutch","Dutch_lekn","Dutch_7000404_1993",1993,5.62217,51.94133,1,1,1,1,1,1,0,0,"7",0.654091397,1.624316923,0.315049316,0.402234834,0.537911262,1.310428295,-0.168633305,1.057752527,NA,NA,NA,-0.537911262,1.421511809,-0.494037768
